id-query,id,kudos_delta,hits_delta,comments_delta,bookmarks_delta,words_delta,chapters_delta,modified_before_window,hits,kudos,comments,bookmarks,words,chapters,language,restricted,complete,crossover,date_queried,time_elapsed,query_batch
38021101-0,38021101,11,398,18,0,0,0,False,44319,1220,2607,56,152172,790,English,False,False,True,2023-11-11 23:54:56.985586,1 days 00:00:01.503496,0
49574455-0,49574455,0,13,0,0,0,0,False,59,7,2,1,7854,5,English,False,False,False,2023-11-11 23:54:56.986908,1 days 00:00:01.503419,0
51525085-0,51525085,5,40,4,1,0,0,False,21,2,2,1,9051,2,English,False,False,True,2023-11-11 23:54:56.988092,1 days 00:00:01.503482,0
50335621-0,50335621,5,148,0,0,0,0,False,4149,149,2,7,61847,49,English,False,False,False,2023-11-11 23:54:56.989857,1 days 00:00:01.503343,0
51441391-0,51441391,1,57,0,0,0,0,False,0,0,0,0,2801,1,English,False,False,True,2023-11-11 23:54:56.991711,1 days 00:00:01.503308,0
51490051-0,51490051,6,57,9,0,-1,0,False,67,13,5,0,6446,2,English,False,False,False,2023-11-11 23:54:56.992899,1 days 00:00:01.504388,0
46706677-0,46706677,3,46,2,0,0,0,False,315,36,7,15,8505,2,English,False,False,True,2023-11-11 23:54:56.994246,1 days 00:00:01.504391,0
48371989-0,48371989,0,6,0,0,0,0,False,230,10,10,2,15776,13,English,False,False,True,2023-11-11 23:54:56.995582,1 days 00:00:01.504802,0
51528247-0,51528247,17,116,4,0,0,0,False,0,0,0,0,2844,1,English,False,False,False,2023-11-11 23:54:56.996759,1 days 00:00:01.504875,0
51337450-0,51337450,14,130,2,3,0,0,False,405,37,22,7,16716,4,English,False,False,False,2023-11-11 23:54:56.997842,1 days 00:00:01.504841,0
51205903-0,51205903,2,50,0,0,0,0,False,219,27,2,3,8707,3,English,False,False,False,2023-11-11 23:54:56.999520,1 days 00:00:01.504910,0
43134100-0,43134100,0,65,2,0,0,0,False,5646,193,134,29,64510,23,English,False,False,False,2023-11-11 23:54:57.000776,1 days 00:00:01.898412,0
42764424-0,42764424,5,198,3,0,0,0,False,7537,434,89,43,40727,9,English,False,False,False,2023-11-11 23:54:57.002042,1 days 00:00:01.898438,0
51528211-0,51528211,8,74,5,2,0,0,False,0,0,0,0,1359,1,English,False,True,False,2023-11-11 23:54:57.002988,1 days 00:00:01.898494,0
49882468-18,49882468,8,177,2,-1,0,0,True,2063,142,18,30,10796,4,English,False,False,False,2023-11-12 17:55:04.799499,1 days 00:00:01.219593,18
50595646-0,50595646,0,28,0,0,0,0,False,756,27,4,1,56069,19,English,False,False,False,2023-11-11 23:54:57.426772,1 days 00:00:01.476105,0
51528232-0,51528232,1,23,0,0,0,0,False,0,0,0,0,6450,1,中文-普通话 國語,False,True,False,2023-11-11 23:54:57.430353,1 days 00:00:01.473639,0
51528223-0,51528223,2,11,0,0,0,0,False,0,0,0,0,717,1,English,False,True,False,2023-11-11 23:54:57.431165,1 days 00:00:01.473716,0
48141988-0,48141988,0,15,0,0,0,0,False,450,9,6,0,81597,14,English,False,False,False,2023-11-11 23:54:57.432514,1 days 00:00:01.473678,0
51457609-0,51457609,0,5,1,0,1,0,False,17,2,2,0,1707,2,Español,False,False,False,2023-11-11 23:54:57.434599,1 days 00:00:01.472783,0
29914020-0,29914020,1,52,2,0,0,0,False,11901,255,1123,26,440677,80,English,False,False,False,2023-11-11 23:54:57.436384,1 days 00:00:01.472796,0
48351553-0,48351553,0,0,0,0,0,0,False,12,0,0,0,2760,4,English,False,False,False,2023-11-11 23:54:57.438968,1 days 00:00:01.471211,0
51528220-0,51528220,4,223,0,0,0,0,False,0,0,0,0,194,1,English,False,True,True,2023-11-11 23:54:57.440964,1 days 00:00:01.471158,0
51528217-0,51528217,1,2,0,0,0,0,False,0,0,0,0,689,1,English,False,True,False,2023-11-11 23:54:57.441885,1 days 00:00:01.471114,0
51399739-1,51399739,3,127,1,0,0,0,True,576,28,3,3,10265,8,English,False,True,False,2023-11-12 00:54:52.956762,1 days 00:00:01.901385,1
51336199-0,51336199,9,145,0,1,0,0,False,633,21,10,8,22436,7,English,False,False,False,2023-11-11 23:54:57.444781,1 days 00:00:01.471102,0
51528205-0,51528205,42,365,2,6,0,0,False,0,0,0,0,9732,1,English,False,True,True,2023-11-11 23:54:57.446355,1 days 00:00:01.471140,0
51528196-0,51528196,0,0,0,0,0,0,False,0,0,0,0,785,1,Français,False,True,False,2023-11-11 23:54:57.449020,1 days 00:00:01.469518,0
51525181-0,51525181,130,1390,4,16,0,0,False,0,0,0,0,10953,1,English,False,True,True,2023-11-11 23:54:57.450203,1 days 00:00:01.469692,0
51501052-0,51501052,79,356,2,1,0,0,False,0,0,0,0,1507,1,English,False,True,False,2023-11-11 23:54:57.451383,1 days 00:00:01.469803,0
51528124-0,51528124,5,138,0,0,0,0,False,0,0,1,0,557,1,English,False,True,False,2023-11-11 23:54:57.452486,1 days 00:00:01.469846,0
51528175-0,51528175,0,2,0,0,0,0,False,0,0,0,0,2014,1,English,False,True,True,2023-11-11 23:54:57.863521,1 days 00:00:01.059856,0
51514705-0,51514705,9,84,2,2,0,0,False,0,0,0,0,2141,2,English,False,False,False,2023-11-11 23:54:57.865230,1 days 00:00:01.472396,0
51528190-0,51528190,13,79,0,0,0,0,False,0,0,0,0,1211,1,English,False,True,False,2023-11-11 23:54:57.866342,1 days 00:00:01.472497,0
51528187-0,51528187,22,330,0,3,0,0,False,0,0,0,0,1282,1,English,False,True,False,2023-11-11 23:54:57.867559,1 days 00:00:01.472478,0
51528184-9,51528184,7,68,14,0,0,0,True,36,1,2,0,3749,2,English,False,False,True,2023-11-12 08:54:59.224777,1 days 00:00:00.797859,9
51528181-0,51528181,0,2,0,0,0,0,False,0,1,0,0,687,1,English,False,True,False,2023-11-11 23:54:57.871226,1 days 00:00:01.470041,0
44641816-0,44641816,1,48,3,0,0,0,False,2329,100,106,16,108843,19,English,False,False,False,2023-11-11 23:54:57.873157,1 days 00:00:01.469884,0
51528166-0,51528166,16,315,0,0,0,0,False,0,0,0,0,3841,1,English,False,True,False,2023-11-11 23:54:57.874308,1 days 00:00:01.469866,0
51526363-0,51526363,2,28,1,0,0,0,False,12,1,0,0,14222,6,English,False,False,False,2023-11-11 23:54:57.875599,1 days 00:00:01.469747,0
51528133-0,51528133,10,105,0,1,0,0,False,0,0,0,0,699,1,English,False,True,False,2023-11-11 23:54:57.876637,1 days 00:00:01.469740,0
51527746-0,51527746,1,33,2,0,0,0,False,0,0,0,0,4186,4,English,False,False,False,2023-11-11 23:54:57.878863,1 days 00:00:01.469681,0
51457765-16,51457765,14,116,3,0,0,0,True,227,19,1,3,3271,3,English,False,True,False,2023-11-12 15:55:01.492652,1 days 00:00:01.390968,16
51527599-8,51527599,0,2,0,0,0,0,True,0,0,0,0,4253,7,English,False,False,True,2023-11-12 07:54:56.795947,1 days 00:00:01.553834,8
49932694-0,49932694,0,16,0,0,0,0,False,719,27,5,4,6379,180,English,False,False,False,2023-11-11 23:54:57.882136,1 days 00:00:01.467362,0
51528160-0,51528160,5,24,2,0,0,0,False,0,0,0,0,1514,1,English,False,True,False,2023-11-11 23:54:57.883260,1 days 00:00:01.467354,0
50928871-0,50928871,10,392,3,4,0,0,False,3312,96,26,28,58291,15,English,False,False,False,2023-11-11 23:54:57.885134,1 days 00:00:01.467439,0
50373112-0,50373112,0,19,0,0,0,0,False,378,16,18,1,60322,12,English,False,False,False,2023-11-11 23:54:57.886313,1 days 00:00:01.467393,0
48733156-0,48733156,0,76,0,0,0,0,False,2767,81,107,15,64488,15,English,False,False,False,2023-11-11 23:54:57.888097,1 days 00:00:01.467416,0
50745109-0,50745109,0,6,0,0,0,0,False,98,1,0,0,116606,33,Português brasileiro,False,False,False,2023-11-11 23:54:57.889463,1 days 00:00:01.467182,0
51010291-0,51010291,13,252,3,1,0,0,False,1166,62,24,21,23432,6,English,False,False,False,2023-11-11 23:54:57.890855,1 days 00:00:01.467090,0
51295186-0,51295186,13,123,4,2,0,0,False,9,2,0,0,6857,2,English,False,False,True,2023-11-11 23:54:58.304889,1 days 00:00:01.054400,0
51528154-0,51528154,0,5,0,0,0,0,False,0,0,0,0,2614,1,English,False,True,False,2023-11-11 23:54:58.305984,1 days 00:00:01.054257,0
43927053-10,43927053,10,898,2,0,0,0,True,140033,862,459,229,155297,117,English,False,False,False,2023-11-12 09:54:56.932498,1 days 00:00:01.020103,10
21240098-3,21240098,2,40,1,1,0,0,True,2995,100,9,18,37702,17,English,False,False,False,2023-11-12 02:54:53.461940,1 days 00:00:02.096806,3
51528151-0,51528151,22,482,2,2,-1,0,False,0,0,0,0,3450,1,English,False,False,False,2023-11-11 23:54:58.311391,1 days 00:00:01.050122,0
51148090-0,51148090,0,11,1,0,0,0,False,51,5,7,0,4593,3,English,False,False,False,2023-11-11 23:54:58.312820,1 days 00:00:01.050078,0
45823042-0,45823042,1,18,3,0,-12,0,False,246,21,12,3,13515,2,English,False,True,False,2023-11-11 23:54:58.314219,1 days 00:00:01.436319,0
51528085-0,51528085,11,184,2,2,0,0,False,0,0,0,0,1312,2,English,False,False,True,2023-11-11 23:54:58.315177,1 days 00:00:01.436373,0
51527869-0,51527869,6,140,1,0,0,0,False,0,2,0,0,11,1,English,False,True,False,2023-11-11 23:54:58.316585,1 days 00:00:01.436127,0
51524557-0,51524557,43,259,1,1,0,0,False,0,0,0,0,1240,1,English,False,True,False,2023-11-11 23:54:58.317744,1 days 00:00:01.436107,0
47022271-0,47022271,5,91,1,0,0,0,False,16455,590,322,7,180740,163,Português brasileiro,False,True,False,2023-11-11 23:54:58.318736,1 days 00:00:01.436100,0
51312328-0,51312328,0,13,0,0,0,0,False,37,2,0,0,8596,2,中文-普通话 國語,False,False,True,2023-11-11 23:54:58.319875,1 days 00:00:01.436033,0
51148222-7,51148222,2,190,0,2,0,0,True,1309,20,5,3,48819,28,English,False,False,False,2023-11-12 06:54:59.819841,1 days 00:00:00.966682,7
50810170-0,50810170,7,347,5,1,0,0,False,3017,118,32,17,26649,10,English,False,True,False,2023-11-11 23:54:58.322692,1 days 00:00:01.435025,0
51491719-0,51491719,2,34,2,1,0,0,False,32,3,0,0,1472,2,English,False,False,False,2023-11-11 23:54:58.324431,1 days 00:00:01.435129,0
51527974-0,51527974,6,32,3,1,0,0,False,0,0,0,0,366,1,English,False,False,False,2023-11-11 23:54:58.326313,1 days 00:00:01.436925,0
51528127-0,51528127,0,8,0,0,0,0,False,0,0,0,0,1456,1,English,False,True,False,2023-11-11 23:54:58.327298,1 days 00:00:01.436914,0
51528121-0,51528121,0,7,0,0,0,0,False,0,0,0,0,498,1,English,False,True,False,2023-11-11 23:54:58.328137,1 days 00:00:01.436904,0
50868349-0,50868349,23,295,3,1,24,0,False,1544,136,13,9,9915,4,English,False,False,False,2023-11-11 23:54:58.329385,1 days 00:00:01.436776,0
51435019-0,51435019,3,46,0,0,0,0,False,89,7,4,0,2014,2,English,False,True,False,2023-11-11 23:54:58.331061,1 days 00:00:01.440119,0
51047164-0,51047164,1,18,5,0,0,0,False,87,11,10,1,5345,4,English,False,False,False,2023-11-11 23:54:58.692531,1 days 00:00:01.079915,0
51354928-0,51354928,2,56,0,0,0,0,False,81,9,2,0,4392,2,English,False,False,False,2023-11-11 23:54:58.693555,1 days 00:00:01.079878,0
46065715-0,46065715,4,154,2,2,0,0,False,2354,88,1,19,10964,10,English,False,False,False,2023-11-11 23:54:58.695746,1 days 00:00:01.425463,0
33880342-0,33880342,5,115,2,1,0,0,False,14811,244,85,50,213839,28,English,False,False,False,2023-11-11 23:54:58.698204,1 days 00:00:01.426631,0
51528043-0,51528043,133,794,26,29,0,0,True,0,0,0,1,980,1,English,False,False,False,2023-11-11 23:54:58.699484,1 days 00:00:01.426636,0
51528100-0,51528100,55,253,6,5,0,0,False,3,1,0,0,4971,1,English,False,True,False,2023-11-11 23:54:58.700562,1 days 00:00:01.426652,0
51528016-0,51528016,0,4,0,0,0,0,False,0,0,0,0,762,2,English,False,True,False,2023-11-11 23:54:58.701510,1 days 00:00:01.426646,0
51382312-0,51382312,6,364,4,2,0,0,False,1033,54,38,13,13209,4,English,False,False,True,2023-11-11 23:54:58.702715,1 days 00:00:01.426839,0
39580242-0,39580242,2,52,0,0,0,0,False,2339,125,10,10,43755,11,English,False,False,False,2023-11-11 23:54:58.704042,1 days 00:00:01.426912,0
51528070-0,51528070,4,65,2,0,0,0,False,3,0,0,0,3358,1,中文-普通话 國語,False,True,False,2023-11-11 23:54:58.705638,1 days 00:00:01.426583,0
51105511-0,51105511,90,1459,13,12,0,0,False,2669,228,22,31,10010,2,English,False,True,False,2023-11-11 23:54:58.707138,1 days 00:00:01.426561,0
51528091-0,51528091,6,38,2,0,0,0,False,3,0,0,0,2681,1,English,False,True,False,2023-11-11 23:54:58.708248,1 days 00:00:01.426575,0
50045671-0,50045671,0,16,0,0,0,0,False,127,3,0,0,11315,8,English,False,False,False,2023-11-11 23:54:58.709736,1 days 00:00:01.426573,0
49143934-0,49143934,0,21,2,0,0,0,False,630,36,28,7,35799,9,English,False,False,True,2023-11-11 23:54:58.711271,1 days 00:00:01.426577,0
51332131-0,51332131,8,210,3,2,0,0,False,480,48,16,6,7368,3,English,False,False,True,2023-11-11 23:54:58.713115,1 days 00:00:01.426625,0
51528088-0,51528088,1,69,0,0,0,0,False,0,0,0,0,756,1,English,False,True,False,2023-11-11 23:54:58.714262,1 days 00:00:01.426670,0
48762409-0,48762409,0,7,0,0,0,0,False,59,0,0,0,17420,12,English,False,False,False,2023-11-11 23:54:58.715512,1 days 00:00:01.426613,0
51528049-0,51528049,5,26,0,1,0,0,False,0,0,0,0,2425,1,English,False,True,False,2023-11-11 23:54:58.716575,1 days 00:00:01.426647,0
51528076-0,51528076,97,524,4,7,0,0,False,0,0,0,0,315,1,English,False,True,False,2023-11-11 23:54:58.717531,1 days 00:00:01.426702,0
51409288-0,51409288,11,151,4,2,11,0,False,230,25,0,5,17188,2,English,False,False,False,2023-11-11 23:54:58.718862,1 days 00:00:01.426745,0
51528073-0,51528073,0,29,0,0,0,0,False,0,0,0,0,557,1,English,False,True,False,2023-11-11 23:54:59.234180,1 days 00:00:00.912550,0
49029835-0,49029835,1,59,2,0,0,0,False,1069,37,17,6,18446,8,English,False,False,False,2023-11-11 23:54:59.235531,1 days 00:00:01.309226,0
51044974-0,51044974,3,63,4,0,0,0,False,114,14,22,0,73757,25,Español,False,True,False,2023-11-11 23:54:59.236813,1 days 00:00:01.309257,0
51528067-0,51528067,0,26,0,0,0,0,False,0,0,0,0,3591,1,中文-普通话 國語,False,True,False,2023-11-11 23:54:59.237827,1 days 00:00:01.309235,0
51528064-0,51528064,0,4,0,0,0,0,False,0,0,0,0,141,1,English,False,True,False,2023-11-11 23:54:59.238903,1 days 00:00:01.309029,0
51527941-0,51527941,8,37,0,0,0,0,False,0,0,0,0,2744,1,English,False,True,False,2023-11-11 23:54:59.239954,1 days 00:00:01.308999,0
51528061-0,51528061,2,86,0,0,0,0,False,3,0,0,0,2868,1,English,False,True,False,2023-11-11 23:54:59.241374,1 days 00:00:01.309002,0
51528058-0,51528058,8,39,2,0,0,0,False,0,0,0,0,1512,1,English,False,True,False,2023-11-11 23:54:59.242319,1 days 00:00:01.309092,0
36008557-0,36008557,4,117,4,0,6,0,False,27032,897,894,83,93730,44,English,False,False,False,2023-11-11 23:54:59.244321,1 days 00:00:01.309066,0
51528052-4,51528052,25,217,3,4,0,0,True,70,11,1,2,1787,2,English,False,False,True,2023-11-12 03:54:58.536770,1 days 00:00:01.564066,4
38107606-0,38107606,23,584,18,4,5,0,False,52435,3167,1052,702,33008,24,English,False,False,False,2023-11-11 23:54:59.247728,1 days 00:00:01.306786,0
51057373-0,51057373,1,83,4,0,0,0,False,513,45,56,2,12463,5,English,False,False,False,2023-11-11 23:54:59.249770,1 days 00:00:01.308088,0
51528040-0,51528040,0,10,1,0,0,0,False,0,0,0,0,1583,1,English,False,True,False,2023-11-11 23:54:59.250832,1 days 00:00:01.308078,0
51388279-15,51388279,0,22,6,0,0,0,True,72,2,34,1,30122,20,English,False,True,True,2023-11-12 14:54:57.161354,1 days 00:00:01.758886,15
42525705-0,42525705,1,29,0,0,0,0,False,317,21,5,3,5913,2,English,False,False,False,2023-11-11 23:54:59.254609,1 days 00:00:01.305929,0
51211957-0,51211957,1,26,1,0,0,0,False,126,5,10,1,17688,7,English,False,False,False,2023-11-11 23:54:59.255953,1 days 00:00:01.305850,0
51508519-0,51508519,11,57,2,2,0,0,False,0,0,0,0,2033,1,English,False,False,False,2023-11-11 23:54:59.257201,1 days 00:00:01.305883,0
45868174-0,45868174,8,148,6,0,0,0,False,8412,221,101,46,146021,22,English,False,False,False,2023-11-11 23:54:59.258739,1 days 00:00:01.305815,0
51528028-0,51528028,14,227,0,2,0,0,False,0,0,0,0,2085,1,English,False,True,False,2023-11-11 23:54:59.260016,1 days 00:00:01.305832,0
50107417-0,50107417,78,1851,10,16,0,0,False,23017,628,123,114,54612,21,English,False,True,False,2023-11-11 23:54:59.261704,1 days 00:00:01.305835,0
51290659-0,51290659,3,17,0,0,0,0,False,0,0,0,0,6975,1,English,False,True,False,2023-11-11 23:54:59.632623,1 days 00:00:00.936238,0
51527959-0,51527959,0,2,0,0,0,0,True,0,0,0,0,125,1,English,False,False,False,2023-11-11 23:54:59.633733,1 days 00:00:00.936236,0
51504367-0,51504367,2,132,2,0,0,0,False,187,12,2,1,1452,2,English,False,True,False,2023-11-11 23:54:59.634920,1 days 00:00:01.372557,0
51527956-0,51527956,350,1741,19,44,0,0,False,0,1,0,0,3319,1,English,False,True,False,2023-11-11 23:54:59.637560,1 days 00:00:01.371212,0
51528010-0,51528010,5,23,1,0,0,0,False,0,0,0,0,4883,1,English,False,True,False,2023-11-11 23:54:59.638754,1 days 00:00:01.372271,0
51528004-0,51528004,1,16,0,0,0,0,False,0,0,0,0,378,1,English,False,True,False,2023-11-11 23:54:59.641328,1 days 00:00:01.370824,0
51528001-0,51528001,26,149,1,3,0,0,False,0,0,0,0,2848,1,English,False,True,False,2023-11-11 23:54:59.642305,1 days 00:00:01.370909,0
51527908-0,51527908,6,54,0,0,0,0,False,0,0,0,0,589,2,English,False,False,False,2023-11-11 23:54:59.643593,1 days 00:00:01.370957,0
50937013-0,50937013,0,50,0,0,0,0,False,276,7,4,1,14655,10,English,False,False,False,2023-11-11 23:54:59.644953,1 days 00:00:01.370910,0
32795968-0,32795968,28,319,10,2,0,0,False,12107,908,69,110,16101,8,English,False,False,True,2023-11-11 23:54:59.646852,1 days 00:00:01.371047,0
51508990-0,51508990,5,42,1,0,0,0,False,0,0,0,0,670,1,English,False,True,False,2023-11-11 23:54:59.647899,1 days 00:00:01.371093,0
51527995-0,51527995,1,13,0,0,0,0,False,0,0,0,0,3033,1,English,False,False,False,2023-11-11 23:54:59.648982,1 days 00:00:01.371164,0
51527992-0,51527992,130,554,13,5,0,0,False,13,3,1,0,1449,1,English,False,True,False,2023-11-11 23:54:59.650057,1 days 00:00:01.371194,0
49429654-0,49429654,4,64,0,0,0,0,False,1135,103,9,2,18,16,English,False,True,False,2023-11-11 23:54:59.651319,1 days 00:00:01.371222,0
49411060-0,49411060,1,10,1,1,0,0,False,125,4,9,2,13764,8,English,False,False,False,2023-11-11 23:54:59.652771,1 days 00:00:01.371106,0
51527980-0,51527980,12,134,1,0,0,0,False,0,0,0,0,1067,1,English,False,True,False,2023-11-11 23:54:59.655945,1 days 00:00:01.369085,0
51527977-0,51527977,1,5,2,0,1,0,False,0,0,0,0,504,1,English,False,True,False,2023-11-11 23:54:59.656945,1 days 00:00:01.369092,0
51524098-0,51524098,3,29,0,0,0,0,False,8,0,0,0,7669,2,Español,False,False,False,2023-11-11 23:54:59.995362,1 days 00:00:01.031670,0
51328822-0,51328822,4,37,0,0,0,0,False,191,18,0,0,18310,7,English,False,False,False,2023-11-11 23:54:59.998181,1 days 00:00:01.030143,0
51504040-0,51504040,10,84,0,0,0,0,False,115,9,6,1,2018,2,English,False,False,True,2023-11-11 23:54:59.999472,1 days 00:00:01.030126,0
51064543-0,51064543,1,6,0,0,0,0,False,18,0,0,0,19224,3,English,False,False,False,2023-11-11 23:55:00.000781,1 days 00:00:01.030146,0
49516189-0,49516189,2,66,2,0,-16,0,False,1434,46,13,7,38356,8,English,False,False,False,2023-11-11 23:55:00.002406,1 days 00:00:01.513602,0
51527968-0,51527968,15,111,2,0,0,0,False,2,0,0,0,462,1,English,False,True,False,2023-11-11 23:55:00.003307,1 days 00:00:01.513690,0
45777778-0,45777778,10,1325,1,2,0,0,False,32143,222,33,68,195344,5,English,False,True,False,2023-11-11 23:55:00.004880,1 days 00:00:01.513778,0
51527962-0,51527962,17,85,3,0,80,0,False,0,0,0,0,3638,1,English,False,True,True,2023-11-11 23:55:00.006257,1 days 00:00:01.513797,0
47724997-0,47724997,0,10,2,0,0,0,False,129,4,5,0,18427,9,Español,False,True,False,2023-11-11 23:55:00.008912,1 days 00:00:01.512516,0
51247933-0,51247933,1,42,0,0,0,0,False,277,27,24,1,15264,6,中文-普通话 國語,False,False,False,2023-11-11 23:55:00.009976,1 days 00:00:01.512501,0
51527965-0,51527965,15,383,0,5,0,0,False,0,0,0,0,3351,1,English,False,False,False,2023-11-11 23:55:00.011247,1 days 00:00:01.512438,0
51520576-0,51520576,2,9,0,0,0,0,False,0,0,0,0,1390,1,English,False,False,False,2023-11-11 23:55:00.012663,1 days 00:00:01.512388,0
51527890-0,51527890,15,360,0,2,0,0,False,0,0,0,0,3428,1,English,False,True,False,2023-11-11 23:55:00.013691,1 days 00:00:01.512448,0
51527950-0,51527950,0,3,0,0,0,0,False,0,0,0,0,1174,1,Français,False,True,False,2023-11-11 23:55:00.014699,1 days 00:00:01.512387,0
51094849-0,51094849,11,359,8,2,0,0,False,1993,127,37,19,33866,6,English,False,False,False,2023-11-11 23:55:00.015761,1 days 00:00:01.512372,0
49572151-0,49572151,0,7,0,0,0,0,False,81,2,0,0,25691,7,English,False,False,False,2023-11-11 23:55:00.017057,1 days 00:00:01.512426,0
51527947-0,51527947,2,32,1,1,0,0,False,0,0,0,0,6620,1,Español,False,True,False,2023-11-11 23:55:00.018045,1 days 00:00:01.512441,0
51527935-0,51527935,6,32,1,0,0,0,False,0,0,0,0,707,3,English,False,True,False,2023-11-11 23:55:00.019105,1 days 00:00:01.512472,0
44915977-0,44915977,5,103,9,0,0,0,False,4779,222,204,35,119001,12,English,False,False,False,2023-11-11 23:55:00.465259,1 days 00:00:01.068074,0
51370585-0,51370585,1,5,0,0,0,0,False,27,2,0,0,8427,4,Español,False,False,False,2023-11-11 23:55:00.466843,1 days 00:00:01.067991,0
46520062-0,46520062,6,71,2,0,0,0,False,1219,47,6,9,92602,16,English,False,False,False,2023-11-11 23:55:00.468490,1 days 00:00:01.067982,0
51161851-0,51161851,101,775,14,9,0,0,False,0,0,0,0,1960,1,English,False,True,False,2023-11-11 23:55:00.469748,1 days 00:00:01.068095,0
44237119-0,44237119,10,166,1,1,0,0,False,3125,162,22,25,16549,11,English,False,False,False,2023-11-11 23:55:00.471973,1 days 00:00:01.068064,0
49535173-0,49535173,32,272,4,5,0,0,False,813,90,16,15,8772,3,English,False,False,False,2023-11-11 23:55:00.473539,1 days 00:00:01.068007,0
51527926-0,51527926,58,514,2,2,0,0,False,0,0,0,0,882,1,English,False,True,False,2023-11-11 23:55:00.474583,1 days 00:00:01.436958,0
51527476-0,51527476,16,226,2,5,0,0,False,0,2,0,1,2521,1,English,False,True,False,2023-11-11 23:55:00.475674,1 days 00:00:01.436903,0
46232788-0,46232788,0,32,0,0,0,0,False,423,20,15,3,18477,8,English,False,True,False,2023-11-11 23:55:00.477230,1 days 00:00:01.436828,0
51527938-0,51527938,1,49,2,0,0,0,False,0,0,0,0,2317,1,English,False,False,False,2023-11-11 23:55:00.478781,1 days 00:00:01.436793,0
51212284-0,51212284,2,5,0,0,0,0,False,3,1,0,0,8183,3,Português brasileiro,False,False,False,2023-11-11 23:55:00.480268,1 days 00:00:01.436749,0
51379678-0,51379678,1,41,0,0,0,0,False,103,9,2,0,2066,2,English,False,False,False,2023-11-11 23:55:00.483888,1 days 00:00:01.434377,0
51064801-0,51064801,9,112,2,1,0,0,False,299,40,11,7,7724,2,English,False,False,False,2023-11-11 23:55:00.485353,1 days 00:00:01.434427,0
51527395-0,51527395,15,107,4,3,0,0,False,0,0,0,0,8698,2,English,False,False,True,2023-11-11 23:55:00.486564,1 days 00:00:01.434483,0
